"Valgsted Id";"KommuneNr";"Kreds Nr";"Storkreds Nr";"Landsdels Nr";"Valgsted navn";"Kommune navn";"Kreds navn";"Storkreds navn";"Landsdels navn";"Valgsted start";"Valgsted stop"
"217008";"217";"21";"3";"1";"Kvistgård Idrætsanlæg";"Helsingør";"1. Helsingør";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"217009";"217";"21";"3";"1";"Snekkersten Hallen";"Helsingør";"1. Helsingør";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"217010";"217";"21";"3";"1";"Espergærde Bibliotek";"Helsingør";"1. Helsingør";"Nordsjællands Storkreds";"Hovedstaden";"20171120";"99991231"
"217011";"217";"21";"3";"1";"Mørdrupskolen";"Helsingør";"1. Helsingør";"Nordsjællands Storkreds";"Hovedstaden";"20171120";"99991231"
"217012";"217";"21";"3";"1";"Toldkammeret";"Helsingør";"1. Helsingør";"Nordsjællands Storkreds";"Hovedstaden";"20211115";"99991231"
"219001";"219";"23";"3";"1";"Royal Stage";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20221002";"99991231"
"219002";"219";"23";"3";"1";"Hillerødsholmsskolen";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"219003";"219";"23";"3";"1";"Brødeskov";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"219004";"219";"23";"3";"1";"Hammersholt";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"219005";"219";"23";"3";"1";"Alsønderup";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"219006";"219";"23";"3";"1";"Ullerød";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20130101";"99991231"
"219007";"219";"23";"3";"1";"Nødebo";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20130101";"99991231"
"219008";"219";"23";"3";"1";"Gadevang";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20130101";"99991231"
"219009";"219";"23";"3";"1";"Grønnevang Skole, Jespervej";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20150601";"99991231"
"219010";"219";"23";"3";"1";"Grønnevang Skole, Østervang";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20130101";"99991231"
"219011";"219";"23";"3";"1";"Lille Lyngby";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20130101";"99991231"
"219012";"219";"23";"3";"1";"Skævinge, Harløse, Strø";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20130101";"99991231"
"219013";"219";"23";"3";"1";"Gørløse";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20130101";"99991231"
"219014";"219";"23";"3";"1";"Uvelse";"Hillerød";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20130101";"99991231"
"223001";"223";"22";"3";"1";"Hørsholm";"Hørsholm";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"223002";"223";"22";"3";"1";"Usserød";"Hørsholm";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"223003";"223";"22";"3";"1";"Rungsted";"Hørsholm";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"223004";"223";"22";"3";"1";"Grønnegade";"Hørsholm";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"223005";"223";"22";"3";"1";"Vallerød";"Hørsholm";"2. Fredensborg";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"230001";"230";"26";"3";"1";"Birkerød";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20140501";"99991231"
"230003";"230";"26";"3";"1";"Grünersvej";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20221002";"99991231"
"230004";"230";"26";"3";"1";"Nærum";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20140501";"99991231"
"230005";"230";"26";"3";"1";"Sjælsø";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20140501";"99991231"
"230006";"230";"26";"3";"1";"Skovly";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20140501";"99991231"
"230007";"230";"26";"3";"1";"Toftevang";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20140501";"99991231"
"230008";"230";"26";"3";"1";"Trørød";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20150601";"99991231"
"230009";"230";"26";"3";"1";"Vangebo";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20150601";"99991231"
"230010";"230";"26";"3";"1";"Vedbæk";"Rudersdal";"6. Rudersdal";"Nordsjællands Storkreds";"Hovedstaden";"20140501";"99991231"
"240001";"240";"25";"3";"1";"Ledøje Forsamlingshus";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"240002";"240";"25";"3";"1";"Smørum Idrætscenter";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20221002";"99991231"
"240003";"240";"25";"3";"1";"Stenløse";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"240004";"240";"25";"3";"1";"Veksø";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"240005";"240";"25";"3";"1";"Ganløse";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"240006";"240";"25";"3";"1";"Slagslunde";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"240007";"240";"25";"3";"1";"Ølstykke";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20221002";"99991231"
"240008";"240";"25";"3";"1";"Stengårdsskolen";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"240009";"240";"25";"3";"1";"Bækkegårdsskolen";"Egedal";"5. Egedal";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"250001";"250";"24";"3";"1";"Frederikssund Midt";"Frederikssund";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20171120";"99991231"
"250002";"250";"24";"3";"1";"Frederikssund Nord";"Frederikssund";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"250003";"250";"24";"3";"1";"Frederikssund Syd";"Frederikssund";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20171120";"99991231"
"250004";"250";"24";"3";"1";"Skibby";"Frederikssund";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"250005";"250";"24";"3";"1";"Jægerspris";"Frederikssund";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"250006";"250";"24";"3";"1";"Slangerup";"Frederikssund";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20171120";"99991231"
"253001";"253";"35";"5";"2";"Arenaskolen";"Greve";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20110101";"99991231"
"253002";"253";"35";"5";"2";"Greve Idrætscenter";"Greve";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20211115";"99991231"
"253003";"253";"35";"5";"2";"Mosedeskolen";"Greve";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20211115";"99991231"
"253004";"253";"35";"5";"2";"Karlslunde Hallerne";"Greve";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20221002";"99991231"
"253005";"253";"35";"5";"2";"Tune Hallerne";"Greve";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20221002";"99991231"
"259001";"259";"34";"5";"2";"Køge By - Midt";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259002";"259";"34";"5";"2";"Køge By - Vest";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259003";"259";"34";"5";"2";"Lellinge";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259004";"259";"34";"5";"2";"Højelse / Lille Skensved";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259005";"259";"34";"5";"2";"Ølby";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259006";"259";"34";"5";"2";"Ølsemagle";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259007";"259";"34";"5";"2";"Herfølge";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259008";"259";"34";"5";"2";"Alkestrup";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259009";"259";"34";"5";"2";"Hastrup";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259010";"259";"34";"5";"2";"Køge By - Nord";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259011";"259";"34";"5";"2";"Herfølge - Syd";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259012";"259";"34";"5";"2";"Borup";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259013";"259";"34";"5";"2";"Ejby";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259014";"259";"34";"5";"2";"Gørslev";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259015";"259";"34";"5";"2";"Bjæverskov";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"259016";"259";"34";"5";"2";"Vemmedrup";"Køge";"6. Køge";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"260001";"260";"24";"3";"1";"Hundested";"Frederiksværk-Hundested";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20190511";"99991231"
"260002";"260";"24";"3";"1";"Melby";"Frederiksværk-Hundested";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20190511";"99991231"
"260003";"260";"24";"3";"1";"Enghaven";"Frederiksværk-Hundested";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20190511";"99991231"
"260004";"260";"24";"3";"1";"Frederiksværk";"Frederiksværk-Hundested";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20190511";"99991231"
"260005";"260";"24";"3";"1";"Ølsted";"Frederiksværk-Hundested";"4. Frederikssund";"Nordsjællands Storkreds";"Hovedstaden";"20190511";"99991231"
"265001";"265";"36";"5";"2";"Roskilde Bymidte";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265002";"265";"36";"5";"2";"Klostermarken";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265003";"265";"36";"5";"2";"Sankt Jørgen";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265004";"265";"36";"5";"2";"Hedegårdene";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265005";"265";"36";"5";"2";"Østervang";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265006";"265";"36";"5";"2";"Himmelev";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265007";"265";"36";"5";"2";"Svogerslev";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265008";"265";"36";"5";"2";"Vindinge";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265009";"265";"36";"5";"2";"Vor Frue";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265010";"265";"36";"5";"2";"Tjørnegård";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20220531";"99990101"
"265011";"265";"36";"5";"2";"Gundsølille";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265013";"265";"36";"5";"2";"Jyllinge";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265014";"265";"36";"5";"2";"Gundsømagle";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265015";"265";"36";"5";"2";"Baunehøj";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265016";"265";"36";"5";"2";"Gadstrup";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265017";"265";"36";"5";"2";"Viby";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265018";"265";"36";"5";"2";"Snoldelev";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"265021";"265";"36";"5";"2";"Trekroner";"Roskilde";"8. Roskilde";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070102";"99991231"
"269001";"269";"35";"5";"2";"Havdrup";"Solrød";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"269004";"269";"35";"5";"2";"Det Nordlige Strandområde";"Solrød";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"269005";"269";"35";"5";"2";"Det Sydlige Strandområde";"Solrød";"7. Greve";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"270001";"270";"23";"3";"1";"Blistrup";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270002";"270";"23";"3";"1";"Esbønderup";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270003";"270";"23";"3";"1";"Valby";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270004";"270";"23";"3";"1";"Græsted";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270005";"270";"23";"3";"1";"Annisse";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270006";"270";"23";"3";"1";"Gilleleje";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270007";"270";"23";"3";"1";"Søborg";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270008";"270";"23";"3";"1";"Helsinge";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270009";"270";"23";"3";"1";"Mårum";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270010";"270";"23";"3";"1";"Ramløse";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270011";"270";"23";"3";"1";"Vejby";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"270012";"270";"23";"3";"1";"Tibirke";"Gribskov";"3. Hillerød";"Nordsjællands Storkreds";"Hovedstaden";"20070101";"99991231"
"306001";"306";"38";"5";"2";"Asnæs";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306002";"306";"38";"5";"2";"Fårevejle";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306003";"306";"38";"5";"2";"Grevinge";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306004";"306";"38";"5";"2";"Hørve";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306005";"306";"38";"5";"2";"Odden";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306006";"306";"38";"5";"2";"Vig";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306007";"306";"38";"5";"2";"Nykøbing";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306008";"306";"38";"5";"2";"Rørvig";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306010";"306";"38";"5";"2";"Egebjerg";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306011";"306";"38";"5";"2";"Højby";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306012";"306";"38";"5";"2";"Lumsås";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"306013";"306";"38";"5";"2";"Nr. Asmindrup";"Odsherred";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"316001";"316";"37";"5";"2";"Holbæk Øst";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20110101";"99991231"
"316002";"316";"37";"5";"2";"Holbæk Vest";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20110101";"99991231"
"316003";"316";"37";"5";"2";"Holbæk Midt";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20110101";"99991231"
"316004";"316";"37";"5";"2";"Vipperød";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20110101";"99991231"
"316005";"316";"37";"5";"2";"Tuse";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20110101";"99991231"
"316006";"316";"37";"5";"2";"Udby";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20110101";"99991231"
"316007";"316";"37";"5";"2";"Tølløse";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20110101";"99991231"
"316008";"316";"37";"5";"2";"St. Merløse";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20110101";"99991231"
"316009";"316";"37";"5";"2";"Regstrup";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20110101";"99991231"
"316010";"316";"37";"5";"2";"Undløse";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20110101";"99991231"
"316011";"316";"37";"5";"2";"Jyderup";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20110101";"99991231"
"316012";"316";"37";"5";"2";"Mørkøv";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20110101";"99991231"
"316013";"316";"37";"5";"2";"Svinninge";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20110101";"99991231"
"316014";"316";"37";"5";"2";"Gislinge";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20110101";"99991231"
"316015";"316";"37";"5";"2";"Orø";"Holbæk";"9. Holbæk";"Sjællands Storkreds";"Sjælland-Syddanmark";"20110101";"99991231"
"320001";"320";"33";"5";"2";"Haslev 01";"Faxe";"5. Faxe";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"320002";"320";"33";"5";"2";"Haslev 02";"Faxe";"5. Faxe";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"320003";"320";"33";"5";"2";"Faxe";"Faxe";"5. Faxe";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"320004";"320";"33";"5";"2";"Hylleholt";"Faxe";"5. Faxe";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"320005";"320";"33";"5";"2";"Karise";"Faxe";"5. Faxe";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"320006";"320";"33";"5";"2";"Dalby";"Faxe";"5. Faxe";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"320007";"320";"33";"5";"2";"Rønnede";"Faxe";"5. Faxe";"Sjællands Storkreds";"Sjælland-Syddanmark";"20070101";"99991231"
"326001";"326";"38";"5";"2";"Snertinge";"Kalundborg";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20150601";"99991231"
"326002";"326";"38";"5";"2";"Sejerø";"Kalundborg";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"326003";"326";"38";"5";"2";"Svebølle";"Kalundborg";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"326004";"326";"38";"5";"2";"Gørlev";"Kalundborg";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"326005";"326";"38";"5";"2";"Kr. Helsinge";"Kalundborg";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"326006";"326";"38";"5";"2";"Reersø";"Kalundborg";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"326007";"326";"38";"5";"2";"Svallerup";"Kalundborg";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
"326008";"326";"38";"5";"2";"Ubby";"Kalundborg";"10. Kalundborg";"Sjællands Storkreds";"Sjælland-Syddanmark";"20090101";"99991231"
