Gruppe,ValgstedId,KredsNr,StorKredsNr,LandsdelsNr,total_population,Danmark,Nordiske lande,Tyrkiet,Tidligere Jugoslavien,Gamle EU-lande,Nye EU-lande,Øvrige Europa,Afrika,Nordamerika,Syd- og Mellemamerika,Asien og Oceanien,Uoplyst,households_share_income_under100k,households_share_income_100-149.9k,households_share_income_150-199.9k,households_share_income_200-299.9k,households_share_income_300-399.9k,households_share_income_400-499.9k,households_share_income_500-749.9k,households_share_income_750-k,total_households,share_households_1car,share_households_2pluscar,share_households_nocar
730030,730030,67,8,3,4038.0,3592.0,12.0,24.0,56.0,15.0,98.0,22.0,26.0,1.0,4.0,121.0,67.0,0.015370705244122965,0.036618444846292945,0.08182640144665461,0.321880650994575,0.18083182640144665,0.1003616636528029,0.12793851717902352,0.13517179023508138,2212.0,0.20931283905967452,0.36754068716094035,0.42766726943942135
730031,730031,68,8,3,8098.0,7708.0,23.0,2.0,21.0,22.0,142.0,27.0,25.0,5.0,12.0,66.0,45.0,0.010720986330742428,0.015545430179576521,0.051996783704100775,0.17689627445725006,0.1589386223532565,0.11766282497989815,0.1916376306620209,0.27660144733315467,3731.0,0.1943178772447065,0.5974269632806218,0.20959528276601447
730032,730032,68,8,3,4244.0,4003.0,10.0,4.0,10.0,19.0,45.0,16.0,8.0,5.0,2.0,71.0,51.0,0.023996308260267652,0.02168897092754961,0.05814490078449469,0.24688509460083063,0.1693585602215044,0.12921089063221042,0.1693585602215044,0.18135671435163822,2167.0,0.2141209044762344,0.49146285186894323,0.2981079833871712
730033,730033,68,8,3,2172.0,2066.0,5.0,3.0,4.0,11.0,43.0,4.0,1.0,2.0,1.0,10.0,22.0,0.03732057416267943,0.02200956937799043,0.05071770334928229,0.22392344497607655,0.15406698564593302,0.08516746411483253,0.17320574162679425,0.2535885167464115,1045.0,0.215311004784689,0.5674641148325359,0.21722488038277513
730034,730034,68,8,3,3633.0,3565.0,11.0,1.0,1.0,7.0,9.0,2.0,3.0,0.0,4.0,8.0,22.0,0.005050505050505051,0.0021645021645021645,0.018037518037518036,0.08513708513708514,0.10461760461760462,0.07503607503607504,0.25757575757575757,0.4523809523809524,1386.0,0.12698412698412698,0.7972582972582972,0.07792207792207792
730036,730036,68,8,3,4410.0,4306.0,14.0,2.0,1.0,15.0,17.0,10.0,3.0,2.0,5.0,10.0,25.0,0.003912800447177194,0.002794857462269424,0.03633314700950251,0.1369480156512018,0.1285634432643935,0.10173281162660704,0.23420905533817776,0.3555058692006708,1789.0,0.16377864728898825,0.7171604248183343,0.11961989938513136
730037,730037,68,8,3,994.0,949.0,1.0,2.0,0.0,4.0,26.0,1.0,0.0,0.0,0.0,3.0,8.0,0.007058823529411765,0.004705882352941176,0.03764705882352941,0.14588235294117646,0.15764705882352942,0.13176470588235295,0.24705882352941178,0.26823529411764707,425.0,0.1976470588235294,0.7035294117647058,0.0988235294117647
740001,740001,77,9,3,3371.0,3192.0,12.0,0.0,5.0,20.0,69.0,34.0,3.0,2.0,2.0,7.0,25.0,0.006644518272425249,0.004651162790697674,0.045182724252491695,0.18870431893687709,0.14883720930232558,0.10564784053156147,0.226578073089701,0.27375415282392024,1505.0,0.22990033222591363,0.640531561461794,0.1335548172757475
740002,740002,77,9,3,3133.0,3006.0,11.0,0.0,9.0,13.0,32.0,3.0,7.0,0.0,4.0,36.0,12.0,0.0071315372424722665,0.008716323296354992,0.04120443740095087,0.12123613312202852,0.12044374009508717,0.10776545166402536,0.24009508716323297,0.35340729001584786,1262.0,0.16798732171156894,0.7060221870047544,0.12757527733755944
740003,740003,77,9,3,2230.0,1765.0,3.0,0.0,7.0,13.0,396.0,12.0,3.0,1.0,0.0,8.0,22.0,0.009814612868047983,0.009814612868047983,0.03489640130861505,0.1668484187568157,0.14940021810250817,0.11450381679389313,0.27153762268266085,0.24318429661941113,917.0,0.22246455834242093,0.6564885496183206,0.1297709923664122
740004,740004,77,9,3,2172.0,2014.0,12.0,1.0,5.0,9.0,65.0,15.0,10.0,3.0,0.0,19.0,19.0,0.00351288056206089,0.00819672131147541,0.04800936768149883,0.16159250585480095,0.11007025761124122,0.117096018735363,0.23185011709601874,0.319672131147541,854.0,0.19086651053864168,0.6838407494145199,0.12763466042154567
740005,740005,77,9,3,1363.0,1293.0,0.0,0.0,2.0,3.0,26.0,9.0,0.0,0.0,2.0,20.0,8.0,0.01282051282051282,0.009157509157509158,0.04212454212454213,0.13553113553113552,0.11355311355311355,0.08791208791208792,0.24725274725274726,0.3516483516483517,546.0,0.20695970695970695,0.706959706959707,0.09706959706959707
740006,740006,77,9,3,7577.0,6945.0,33.0,10.0,27.0,42.0,96.0,11.0,75.0,7.0,12.0,251.0,68.0,0.013601036269430052,0.013601036269430052,0.03270725388601036,0.17292746113989638,0.12953367875647667,0.10459844559585492,0.21502590673575128,0.3180051813471503,3088.0,0.16094559585492227,0.6518782383419689,0.18944300518134716
740007,740007,77,9,3,5842.0,5344.0,20.0,2.0,4.0,22.0,222.0,41.0,30.0,1.0,3.0,90.0,63.0,0.007896625987078248,0.013280689160086146,0.054558506819813356,0.24515434314429288,0.156137832017229,0.10768126346015794,0.20172290021536252,0.2135678391959799,2786.0,0.2178750897343862,0.5527638190954773,0.23187365398420676
740008,740008,77,9,3,1251.0,1209.0,2.0,0.0,0.0,5.0,11.0,2.0,1.0,2.0,0.0,9.0,10.0,0.0054446460980036296,0.012704174228675136,0.06533575317604355,0.147005444646098,0.14519056261343014,0.1161524500907441,0.25045372050816694,0.2577132486388385,551.0,0.18874773139745918,0.6497277676950998,0.16152450090744103
740009,740009,77,9,3,1381.0,1321.0,1.0,0.0,1.0,9.0,9.0,16.0,1.0,1.0,0.0,10.0,12.0,0.009140767824497258,0.0018281535648994515,0.04204753199268738,0.10603290676416818,0.13345521023765997,0.10420475319926874,0.2577696526508227,0.34552102376599636,547.0,0.1882998171846435,0.7440585009140768,0.06946983546617916
740010,740010,77,9,3,1491.0,1363.0,15.0,0.0,4.0,36.0,36.0,1.0,1.0,6.0,2.0,6.0,21.0,0.024691358024691357,0.024691358024691357,0.033950617283950615,0.12191358024691358,0.11882716049382716,0.12654320987654322,0.2361111111111111,0.3132716049382716,648.0,0.2037037037037037,0.6774691358024691,0.12191358024691358
740011,740011,77,9,3,1958.0,1863.0,6.0,1.0,2.0,15.0,5.0,7.0,12.0,2.0,1.0,27.0,17.0,0.006002400960384154,0.009603841536614645,0.03961584633853541,0.1524609843937575,0.16206482593037214,0.09963985594237695,0.20888355342136855,0.3217286914765906,833.0,0.18487394957983194,0.6758703481392557,0.14165666266506602
740012,740012,77,9,3,969.0,923.0,3.0,0.0,0.0,12.0,16.0,5.0,0.0,2.0,1.0,2.0,5.0,0.0025974025974025974,0.01038961038961039,0.033766233766233764,0.07272727272727272,0.13506493506493505,0.08571428571428572,0.2831168831168831,0.37662337662337664,385.0,0.16883116883116883,0.7714285714285715,0.06233766233766234
740013,740013,77,9,3,4478.0,4371.0,19.0,0.0,0.0,32.0,11.0,2.0,3.0,4.0,1.0,17.0,18.0,0.004542873367404884,0.0017035775127768314,0.04031800113571834,0.11754684838160136,0.1135718341851221,0.07779670641680864,0.15048268029528677,0.4940374787052811,1761.0,0.15843270868824533,0.7359454855195912,0.10732538330494037
740014,740014,77,9,3,1103.0,1034.0,2.0,0.0,1.0,10.0,32.0,9.0,1.0,0.0,1.0,5.0,8.0,0.011037527593818985,0.002207505518763797,0.052980132450331126,0.11258278145695365,0.1456953642384106,0.11920529801324503,0.2582781456953642,0.2980132450331126,453.0,0.16777041942604856,0.7130242825607064,0.12141280353200883
740015,740015,77,9,3,1799.0,1708.0,9.0,6.0,0.0,13.0,31.0,7.0,4.0,0.0,1.0,7.0,13.0,0.00583941605839416,0.01167883211678832,0.035036496350364967,0.10364963503649635,0.12992700729927006,0.10656934306569343,0.24671532846715327,0.3605839416058394,685.0,0.15036496350364964,0.7503649635036497,0.09927007299270073
740016,740016,77,9,3,2987.0,2733.0,7.0,3.0,2.0,19.0,130.0,29.0,1.0,2.0,3.0,28.0,30.0,0.01499605367008682,0.013417521704814523,0.037884767166535126,0.1728492501973165,0.14127861089187055,0.11128650355169692,0.2573007103393844,0.2509865824782952,1267.0,0.1925808997632202,0.6732438831886346,0.1420678768745067
740017,740017,77,9,3,1342.0,1240.0,2.0,0.0,5.0,16.0,44.0,15.0,1.0,1.0,0.0,6.0,12.0,0.0106951871657754,0.0053475935828877,0.0374331550802139,0.14795008912655971,0.14260249554367202,0.11586452762923351,0.24242424242424243,0.2976827094474153,561.0,0.20499108734402852,0.6827094474153298,0.11764705882352941
740018,740018,77,9,3,2053.0,1990.0,6.0,0.0,1.0,7.0,20.0,7.0,2.0,1.0,1.0,8.0,10.0,0.006925207756232687,0.002770083102493075,0.029085872576177285,0.09002770083102493,0.1329639889196676,0.10803324099722991,0.18975069252077562,0.4404432132963989,722.0,0.14542936288088643,0.778393351800554,0.07756232686980609
740021,740021,78,9,3,4551.0,4394.0,17.0,3.0,6.0,37.0,27.0,4.0,8.0,3.0,4.0,35.0,13.0,0.012651265126512651,0.015401540154015401,0.027502750275027504,0.09460946094609461,0.12211221122112212,0.11056105610561057,0.22277227722772278,0.3943894389438944,1818.0,0.14411441144114412,0.7695269526952695,0.0891089108910891
740022,740022,78,9,3,2188.0,2105.0,5.0,0.0,8.0,16.0,14.0,6.0,2.0,2.0,4.0,9.0,17.0,0.007423117709437964,0.006362672322375398,0.05090137857900318,0.17815482502651114,0.12937433722163308,0.10604453870625663,0.23860021208907742,0.2831389183457052,943.0,0.21527041357370094,0.6574761399787911,0.12937433722163308
740023,740023,78,9,3,5363.0,5208.0,31.0,1.0,5.0,36.0,12.0,1.0,7.0,3.0,5.0,39.0,15.0,0.0036591740721380033,0.0031364349189754314,0.01986408782017773,0.07893361212754835,0.09357030841610037,0.08416100365917407,0.1913225300575013,0.5253528489283847,1913.0,0.12963930998431783,0.799790904338735,0.07109252483010978
740024,740024,78,9,3,1204.0,1146.0,6.0,0.0,0.0,15.0,24.0,6.0,0.0,0.0,1.0,1.0,5.0,0.008695652173913044,0.004347826086956522,0.02826086956521739,0.08695652173913043,0.08478260869565217,0.1391304347826087,0.20652173913043478,0.44130434782608696,460.0,0.18043478260869567,0.7782608695652173,0.04565217391304348
740025,740025,78,9,3,497.0,425.0,3.0,0.0,0.0,24.0,29.0,1.0,0.0,3.0,0.0,6.0,6.0,0.01809954751131222,0.03167420814479638,0.05429864253393665,0.1493212669683258,0.12669683257918551,0.10407239819004525,0.3076923076923077,0.2081447963800905,221.0,0.248868778280543,0.6334841628959276,0.12217194570135746
740026,740026,78,9,3,2538.0,2268.0,14.0,3.0,16.0,15.0,9.0,5.0,48.0,0.0,0.0,130.0,30.0,0.0335345405767941,0.03621730382293763,0.051643192488262914,0.2790073775989269,0.22199865861837692,0.12877263581488935,0.14017437961099932,0.10865191146881288,1491.0,0.24346076458752516,0.3856472166331321,0.37290409121395035
740027,740027,78,9,3,3317.0,3179.0,38.0,0.0,4.0,23.0,17.0,7.0,0.0,3.0,0.0,29.0,17.0,0.006130790190735695,0.006811989100817439,0.035422343324250684,0.13215258855585832,0.11920980926430517,0.11444141689373297,0.22070844686648503,0.3651226158038147,1468.0,0.18664850136239783,0.6886920980926431,0.12602179836512262
740028,740028,78,9,3,4357.0,3931.0,17.0,10.0,41.0,20.0,41.0,5.0,58.0,2.0,3.0,182.0,47.0,0.019850022055580063,0.025584472871636524,0.06881340979267754,0.2690780767534186,0.1561535068372298,0.09572121746801941,0.1407146007940009,0.22408469342743714,2267.0,0.23820026466696073,0.45081605646228495,0.3158359064843405
740029,740029,78,9,3,7433.0,6145.0,27.0,98.0,75.0,36.0,79.0,5.0,178.0,6.0,6.0,615.0,163.0,0.016124469589816125,0.02036775106082037,0.04611032531824611,0.28882602545968883,0.17963224893917965,0.11343705799151343,0.15417256011315417,0.18132956152758134,3535.0,0.19971711456859972,0.4760961810466761,0.3258840169731259
740030,740030,78,9,3,3814.0,3651.0,10.0,2.0,1.0,34.0,31.0,6.0,13.0,4.0,3.0,21.0,38.0,0.004383218534752661,0.011897307451471509,0.044458359423919847,0.16217908578584847,0.1308703819661866,0.08829054477144646,0.2385723231058234,0.319348778960551,1597.0,0.17345021916092673,0.6731371321227301,0.15466499686912963
740031,740031,78,9,3,9440.0,8995.0,41.0,13.0,24.0,61.0,70.0,7.0,39.0,6.0,13.0,101.0,70.0,0.02736920498975982,0.03481660770806181,0.058648296406628185,0.26159002048035745,0.16533234034630423,0.11655185254142618,0.14541053807484638,0.1902811394526159,5371.0,0.2329175200148948,0.3787004282256563,0.3937814187302178
740032,740032,78,9,3,3547.0,3457.0,10.0,0.0,0.0,22.0,13.0,0.0,9.0,2.0,4.0,10.0,20.0,0.009021512838306732,0.007633587786259542,0.029840388619014575,0.14989590562109645,0.1040943789035392,0.09646079111727966,0.17834836918806385,0.42470506592644,1441.0,0.17834836918806385,0.7043719639139486,0.11866759195003469
741001,741001,70,8,3,3298.0,3006.0,22.0,0.0,0.0,36.0,107.0,17.0,2.0,6.0,4.0,46.0,52.0,0.01916376306620209,0.018583042973286876,0.07723577235772358,0.2665505226480836,0.1445993031358885,0.13182346109175377,0.18524970963995355,0.156794425087108,1722.0,0.23693379790940766,0.502903600464576,0.2659698025551684
741002,741002,70,8,3,422.0,360.0,1.0,0.0,0.0,18.0,27.0,1.0,0.0,1.0,1.0,0.0,13.0,0.0375,0.025,0.10833333333333334,0.2375,0.17083333333333334,0.12916666666666668,0.20416666666666666,0.0875,240.0,0.3458333333333333,0.44583333333333336,0.22916666666666666
746001,746001,70,8,3,2351.0,2241.0,1.0,0.0,1.0,26.0,25.0,19.0,0.0,7.0,1.0,18.0,12.0,0.006335797254487857,0.009503695881731784,0.025343189017951427,0.1119324181626188,0.10982048574445617,0.10348468848996832,0.24287222808870115,0.3907074973600845,947.0,0.17845828933474128,0.7328405491024287,0.0897571277719113
746002,746002,70,8,3,6211.0,5927.0,14.0,6.0,32.0,24.0,77.0,11.0,8.0,5.0,5.0,67.0,35.0,0.0072908672294704525,0.00844205679201842,0.039907904834996163,0.15464313123561013,0.14313123561013047,0.09593246354566386,0.1876438986953185,0.363008442056792,2606.0,0.1807367613200307,0.6772831926323868,0.1427475057559478
746003,746003,70,8,3,2077.0,1973.0,8.0,0.0,0.0,15.0,25.0,0.0,1.0,2.0,6.0,36.0,11.0,0.009308510638297872,0.005319148936170213,0.031914893617021274,0.10372340425531915,0.08909574468085106,0.10372340425531915,0.2220744680851064,0.4348404255319149,752.0,0.1422872340425532,0.7646276595744681,0.09707446808510638
746004,746004,70,8,3,9281.0,8726.0,36.0,4.0,15.0,64.0,68.0,20.0,59.0,8.0,9.0,199.0,73.0,0.00872647941096264,0.009544586855740387,0.03190619034633215,0.12980638123806926,0.130624488682847,0.10389964548677393,0.1838014725934006,0.401690755385874,3667.0,0.14425961276247615,0.7062994273247887,0.15080447232069813
746005,746005,70,8,3,3682.0,3441.0,18.0,3.0,5.0,37.0,76.0,17.0,15.0,2.0,5.0,34.0,29.0,0.007575757575757576,0.005509641873278237,0.040633608815427,0.12603305785123967,0.11776859504132231,0.09297520661157024,0.2403581267217631,0.3691460055096419,1452.0,0.17286501377410468,0.7286501377410468,0.09986225895316804
746006,746006,70,8,3,9971.0,9295.0,39.0,3.0,16.0,61.0,89.0,14.0,56.0,7.0,12.0,274.0,105.0,0.015481768180892239,0.014870645752699124,0.04542676716235486,0.23446730495009166,0.14911387247911997,0.11733550621307802,0.1717254023222652,0.2515787329394989,4909.0,0.20961499287023833,0.49949073130983906,0.29252393562843754
746007,746007,70,8,3,7331.0,6719.0,31.0,3.0,44.0,51.0,53.0,9.0,61.0,1.0,7.0,289.0,63.0,0.010970744680851064,0.012300531914893617,0.028590425531914893,0.15159574468085107,0.11236702127659574,0.1040558510638298,0.1815159574468085,0.3986037234042553,3008.0,0.15625,0.6545877659574468,0.19148936170212766
746008,746008,70,8,3,7700.0,7324.0,27.0,1.0,0.0,59.0,18.0,10.0,23.0,13.0,3.0,173.0,49.0,0.005832793259883344,0.007128969539857421,0.04115359688917693,0.15035644847699287,0.10855476344782891,0.08684381075826313,0.1662346079066753,0.4338950097213221,3086.0,0.1558651976668827,0.6856772521062865,0.16040181464679196
746009,746009,70,8,3,5268.0,5029.0,25.0,27.0,2.0,51.0,51.0,5.0,8.0,3.0,0.0,32.0,35.0,0.0030425963488843813,0.005070993914807302,0.028397565922920892,0.11004056795131846,0.1105476673427992,0.08620689655172414,0.21348884381338742,0.4432048681541582,1972.0,0.14908722109533468,0.7712981744421906,0.08164300202839757
746010,746010,70,8,3,4698.0,4526.0,17.0,2.0,1.0,30.0,35.0,11.0,9.0,4.0,2.0,38.0,23.0,0.004936917169500823,0.004388370817334065,0.020844761382336808,0.09928688974218322,0.11190345584201865,0.09215578716401536,0.20351069665386726,0.46297312122874384,1823.0,0.14207350521119033,0.7707076247942951,0.0877674163466813
746011,746011,70,8,3,2204.0,2080.0,3.0,1.0,1.0,17.0,58.0,5.0,2.0,4.0,4.0,16.0,13.0,0.007220216606498195,0.0048134777376654635,0.02527075812274368,0.0914560770156438,0.09386281588447654,0.1022864019253911,0.2503008423586041,0.42478941034897716,831.0,0.1588447653429603,0.7821901323706378,0.05896510228640193
746012,746012,70,8,3,2314.0,2187.0,8.0,1.0,6.0,17.0,31.0,5.0,1.0,4.0,13.0,18.0,23.0,0.0034965034965034965,0.004662004662004662,0.03613053613053613,0.08158508158508158,0.09207459207459208,0.09906759906759907,0.2296037296037296,0.4533799533799534,858.0,0.1351981351981352,0.7995337995337995,0.0675990675990676
751001,751001,62,8,3,16596.0,15374.0,181.0,6.0,10.0,411.0,124.0,16.0,31.0,73.0,58.0,227.0,85.0,0.038612994968278275,0.036753445635528334,0.05556770947276307,0.18726755633340625,0.17129730912273025,0.13815357689783417,0.19186173703784729,0.18048567053161235,9142.0,0.1796105884926712,0.2742288339531831,0.5572084882957777
751002,751002,62,8,3,7627.0,6894.0,62.0,13.0,15.0,106.0,60.0,8.0,83.0,16.0,29.0,227.0,114.0,0.026935312831389183,0.05047720042417816,0.0735949098621421,0.29989395546129377,0.20381760339342525,0.13234358430540827,0.14464475079533404,0.06829268292682927,4715.0,0.19088016967126192,0.18133616118769882,0.632237539766702
751003,751003,62,8,3,8857.0,8004.0,41.0,30.0,13.0,135.0,190.0,8.0,51.0,5.0,18.0,253.0,109.0,0.021067415730337078,0.02247191011235955,0.043305243445692886,0.22776217228464418,0.1678370786516854,0.10978464419475656,0.15941011235955055,0.2483614232209738,4272.0,0.18773408239700373,0.4700374531835206,0.34737827715355807
751004,751004,62,8,3,5938.0,5505.0,23.0,9.0,7.0,97.0,53.0,2.0,58.0,8.0,11.0,99.0,66.0,0.022992700729927006,0.03576642335766423,0.051824817518248176,0.21751824817518248,0.1343065693430657,0.0791970802919708,0.12043795620437957,0.33795620437956203,2740.0,0.16386861313868614,0.47846715328467154,0.3638686131386861
751006,751006,62,8,3,10123.0,9554.0,27.0,33.0,4.0,85.0,122.0,9.0,30.0,19.0,14.0,132.0,94.0,0.007147643511279875,0.008041098950189859,0.03127094036184945,0.17601072146526692,0.15613133794951978,0.1085548358275631,0.20415456779093144,0.3086888541433996,4477.0,0.17243689970962697,0.6115702479338843,0.21755639937458118
751007,751007,63,8,3,7447.0,6855.0,29.0,24.0,7.0,64.0,105.0,11.0,64.0,10.0,22.0,162.0,94.0,0.0183956574185766,0.02623642943305187,0.0425211097708082,0.20958986731001206,0.1411338962605549,0.09680337756332931,0.13118214716525936,0.3341375150784077,3316.0,0.14957780458383596,0.49758745476477684,0.35675512665862485
751008,751008,63,8,3,13144.0,11138.0,99.0,102.0,31.0,316.0,546.0,13.0,135.0,25.0,40.0,510.0,189.0,0.06468531468531469,0.04895104895104895,0.06949300699300699,0.2379079254079254,0.1622960372960373,0.11174242424242424,0.13927738927738928,0.16564685314685315,6864.0,0.18021561771561773,0.3350815850815851,0.5014568764568764
751009,751009,62,8,3,4770.0,4468.0,37.0,2.0,0.0,46.0,62.0,4.0,9.0,3.0,6.0,94.0,39.0,0.012814194184327254,0.012814194184327254,0.03449975357318876,0.15672745194677182,0.12715623459832429,0.10990635781172992,0.1779201577131592,0.3681616559881715,2029.0,0.16559881715130606,0.6392311483489403,0.19714144898965008
751010,751010,65,8,3,8896.210000000001,8009.950000000002,145.47000000000003,6.25,12.859999999999998,315.81,122.82000000000001,17.84,14.159999999999998,51.8,37.080000000000005,129.92,32.25,0.0543951271487738,0.05261637892369323,0.06648317627985639,0.15604413395965108,0.14841936450773743,0.12653616678663554,0.19541069830636038,0.20009276620509645,4570.63,0.13112415575095776,0.24273459019872534,0.641797739042539
751011,751011,62,8,3,5580.0,5367.0,27.0,3.0,8.0,53.0,44.0,1.0,7.0,3.0,4.0,38.0,25.0,0.011730205278592375,0.007959782153330541,0.032677000418935905,0.15039798910766652,0.14830330959363217,0.10305823209049016,0.19396732299958105,0.3519061583577713,2387.0,0.1893590280687055,0.647255969836615,0.16547968160871387
751012,751012,62,8,3,5783.0,5605.0,18.0,2.0,1.0,56.0,30.0,3.0,3.0,5.0,12.0,27.0,21.0,0.008593396653098146,0.0067842605156037995,0.014020805065581185,0.10040705563093623,0.1044776119402985,0.09905020352781546,0.18815015829941203,0.4785165083672546,2211.0,0.14337403889642697,0.7345092718227046,0.12302125734961555
751013,751013,62,8,3,5918.0,5561.0,25.0,3.0,2.0,48.0,122.0,51.0,6.0,3.0,8.0,60.0,29.0,0.010960105217010083,0.0070144673388864535,0.033757124068391056,0.1170539237176677,0.12801402893467778,0.08548882069267864,0.19772029811486191,0.4199912319158264,2281.0,0.14861902674265673,0.7281893906181499,0.12669881630863655
751014,751014,65,8,3,3558.5200000000004,3206.1300000000006,56.31999999999999,2.4,5.14,128.69,49.059999999999995,7.26,3.9199999999999995,21.200000000000003,15.12,51.46999999999999,11.809999999999999,0.055371481285378193,0.05305705817171491,0.06644686925146971,0.15289384767384104,0.14545385073062628,0.1254537415597247,0.19636570068613912,0.20495745064110613,1831.99,0.13074307174165797,0.24710833574419075,0.6381803394123331
751016,751016,63,8,3,845.0,766.0,4.0,1.0,0.0,11.0,36.0,0.0,2.0,0.0,0.0,16.0,9.0,0.0,0.013114754098360656,0.04262295081967213,0.07213114754098361,0.06885245901639345,0.1180327868852459,0.16393442622950818,0.521311475409836,305.0,0.17049180327868851,0.7639344262295082,0.06557377049180328
751018,751018,63,8,3,7446.0,6885.0,47.0,19.0,1.0,53.0,159.0,5.0,33.0,8.0,5.0,161.0,70.0,0.01547694251421352,0.011054958938723942,0.028427037271004423,0.14939987365761212,0.1317119393556538,0.11212886923562855,0.22804801010739104,0.3237523689197726,3166.0,0.16234996841440302,0.6433986102337335,0.19551484523057486
751019,751019,63,8,3,5349.0,5099.0,33.0,5.0,1.0,46.0,32.0,4.0,13.0,4.0,6.0,66.0,40.0,0.010786516853932584,0.008089887640449439,0.03280898876404494,0.13617977528089886,0.1258426966292135,0.1101123595505618,0.1950561797752809,0.381123595505618,2225.0,0.1752808988764045,0.6359550561797753,0.1896629213483146
751020,751020,65,8,3,5628.32,5031.2,126.28999999999996,5.1,7.9300000000000015,156.41,78.92999999999998,8.78,40.59000000000001,23.820000000000004,17.590000000000003,91.40000000000002,40.28,0.0427109259108466,0.04733109818485645,0.06692700127807064,0.19374984510916704,0.183900558315071,0.13948317797045215,0.18400322881004896,0.14189416442148717,2824.57,0.1356631274848915,0.19043252601280902,0.6850564864740474
751021,751021,65,8,3,13497.839999999997,12065.699999999997,302.90000000000003,12.24,19.049999999999997,375.05000000000007,189.22000000000003,21.099999999999998,97.33000000000003,57.17999999999999,42.199999999999996,219.20000000000007,96.67,0.04270854554741638,0.04733222908196557,0.06692826204416416,0.19374887434268998,0.1839006646176013,0.13948407250266467,0.18400105110558004,0.14189482448603594,6773.82,0.13566495714382729,0.19043316769562818,0.6850565855012386
751022,751022,64,8,3,4493.0,4211.0,23.0,5.0,5.0,67.0,60.0,6.0,12.0,13.0,16.0,50.0,25.0,0.02304147465437788,0.026113671274961597,0.051203277009728626,0.16897081413210446,0.11725550435227855,0.0931899641577061,0.15207373271889402,0.3681515616999488,1953.0,0.15565796210957503,0.5145929339477726,0.3379416282642089
751023,751023,64,8,3,10170.0,8530.0,81.0,50.0,25.0,207.0,289.0,21.0,170.0,15.0,48.0,522.0,212.0,0.046108194476146995,0.05364072129650765,0.06185802328235563,0.19630221410636842,0.14266149280986076,0.10591189226204063,0.1524766035151792,0.24104085825154076,4381.0,0.12987902305409724,0.44944076694818536,0.43232138781100204
751024,751024,63,8,3,8406.0,7825.0,62.0,63.0,4.0,94.0,83.0,9.0,34.0,16.0,22.0,117.0,77.0,0.007484168105929764,0.008347725964306276,0.02849740932642487,0.1327000575705239,0.1257915947035118,0.10880829015544041,0.18796776050662062,0.40040299366724236,3474.0,0.18681635002878527,0.628957973517559,0.1888313183649971
751025,751025,63,8,3,9472.0,6773.0,67.0,319.0,13.0,146.0,413.0,13.0,489.0,9.0,26.0,612.0,592.0,0.040661425860666844,0.05069124423963134,0.06695581458389807,0.274329086473299,0.1829764163730008,0.13797777175386283,0.16291677961507184,0.08349146110056926,3689.0,0.13743561940905394,0.37327188940092165,0.5050149091894822
751026,751026,63,8,3,6795.0,5366.0,61.0,74.0,22.0,392.0,324.0,31.0,51.0,22.0,17.0,321.0,114.0,0.14275766016713093,0.04665738161559889,0.054317548746518104,0.149025069637883,0.11559888579387187,0.0908774373259053,0.16469359331476324,0.23607242339832868,2872.0,0.12047353760445682,0.483983286908078,0.4348885793871866
751027,751027,64,8,3,7467.0,6872.0,63.0,12.0,7.0,129.0,118.0,9.0,30.0,32.0,21.0,130.0,44.0,0.046834549305718995,0.06260296540362438,0.08331372087550011,0.21675688397269946,0.19981172040480114,0.1362673570251824,0.1612144033890327,0.09319839962344081,4249.0,0.13932690044716403,0.19204518710284774,0.6796893386679219
751028,751028,63,8,3,9974.0,8323.0,74.0,104.0,11.0,160.0,355.0,21.0,109.0,11.0,36.0,563.0,207.0,0.02487215248721525,0.02696420269642027,0.046722454672245464,0.22408182240818225,0.16178521617852162,0.1194793119479312,0.18456531845653185,0.21152952115295212,4302.0,0.16596931659693165,0.5155741515574152,0.32705718270571826
751030,751030,63,8,3,4895.0,4534.0,24.0,18.0,3.0,45.0,141.0,2.0,23.0,3.0,10.0,59.0,33.0,0.012565445026178011,0.005759162303664921,0.032984293193717276,0.13036649214659685,0.1424083769633508,0.10261780104712041,0.1931937172774869,0.38010471204188484,1910.0,0.15287958115183245,0.7026178010471205,0.14712041884816754
751031,751031,63,8,3,705.0,670.0,4.0,0.0,0.0,6.0,10.0,1.0,1.0,3.0,0.0,7.0,3.0,0.01845018450184502,0.0,0.014760147601476014,0.09225092250922509,0.1070110701107011,0.07749077490774908,0.2029520295202952,0.4870848708487085,271.0,0.2029520295202952,0.7601476014760148,0.03690036900369004
751033,751033,63,8,3,4206.0,3811.0,15.0,27.0,3.0,44.0,130.0,22.0,7.0,8.0,10.0,94.0,35.0,0.005379557680812911,0.010759115361625823,0.032277346084877465,0.15122534369396293,0.14465032875074715,0.1087866108786611,0.22414823670053796,0.3227734608487747,1673.0,0.17573221757322174,0.6736401673640168,0.15481171548117154
751041,751041,65,8,3,8610.0,7722.0,103.0,29.0,8.0,253.0,91.0,20.0,29.0,51.0,42.0,208.0,54.0,0.08163707232568211,0.07535729753139887,0.07860545690775228,0.19120831528800347,0.1606756171502815,0.11888263317453443,0.1639237765266349,0.12970983109571244,4618.0,0.13317453443048938,0.2115634473798181,0.669770463404071
